Date,Category,Monetization,Asset_Count,Avg_Value,Total_Value
2025-02-15,Finance & Business,Licensing,11,51.67,568.37
2025-02-15,Finance & Business,Subscriptions,9,47.82,430.38
2025-02-15,Lifestyle,Advertising,9,100.18,901.62
2025-02-15,Lifestyle,Staking,9,52.85,475.65
2025-02-15,Lifestyle,Licensing,6,78.38,470.28
2025-02-15,Lifestyle,Subscriptions,7,88.29,618.03
2025-02-15,Technology,Advertising,10,112.41,1124.1
2025-02-15,Technology,Staking,7,45.55,318.85
2025-02-15,Technology,Licensing,11,111.34,1224.74
2025-02-15,Technology,Subscriptions,10,87.47,874.7
2025-02-15,Politics & News,Advertising,7,55.95,391.65
2025-02-15,Politics & News,Staking,8,74.05,592.4
2025-02-15,Politics & News,Licensing,10,59.58,595.8
2025-02-15,Politics & News,Subscriptions,8,62.06,496.48
2025-02-16,Publishing,Advertising,9,60.63,545.67
2025-02-16,Publishing,Staking,10,75.93,759.3
2025-02-16,Publishing,Licensing,8,83.02,664.16
2025-02-16,Publishing,Subscriptions,9,73.79,664.11
2025-02-16,Media & Entertainment,Advertising,11,93.77,1031.47
2025-02-16,Media & Entertainment,Staking,10,111.52,1115.2
2025-02-16,Media & Entertainment,Licensing,7,93.65,655.55
2025-02-16,Media & Entertainment,Subscriptions,7,44.57,311.99
2025-02-16,Knowledge & Utilities,Advertising,7,39.63,277.41
2025-02-16,Knowledge & Utilities,Staking,7,115.67,809.69
2025-02-16,Knowledge & Utilities,Licensing,6,88.89,533.34
2025-02-16,Knowledge & Utilities,Subscriptions,8,30.08,240.64
2025-02-16,Gaming,Advertising,10,88.98,889.8
2025-02-16,Gaming,Staking,7,73.76,516.32
2025-02-16,Gaming,Licensing,10,107.77,1077.7
2025-02-16,Gaming,Subscriptions,10,24.77,247.7
2025-02-16,Education,Advertising,9,57.29,515.61
2025-02-16,Education,Staking,10,35.54,355.4
2025-02-16,Education,Licensing,10,34.49,344.9
2025-02-16,Education,Subscriptions,7,81.02,567.14
2025-02-16,Health & Wellness,Advertising,11,56.55,622.05
2025-02-16,Health & Wellness,Staking,7,115.34,807.38
2025-02-16,Health & Wellness,Licensing,8,88.74,709.92
2025-02-16,Health & Wellness,Subscriptions,11,39.43,433.73
2025-02-16,Finance & Business,Advertising,8,51.3,410.4
2025-02-16,Finance & Business,Staking,8,43.98,351.84
2025-02-16,Finance & Business,Licensing,9,99.77,897.93
2025-02-16,Finance & Business,Subscriptions,6,94.67,568.02
2025-02-16,Lifestyle,Advertising,10,87.23,872.3
2025-02-16,Lifestyle,Staking,9,35.98,323.82
2025-02-16,Lifestyle,Licensing,11,82.79,910.69
2025-02-16,Lifestyle,Subscriptions,7,41.32,289.24
2025-02-16,Technology,Advertising,7,40.06,280.42
2025-02-16,Technology,Staking,9,115.02,1035.18
2025-02-16,Technology,Licensing,6,51.08,306.48
2025-02-16,Technology,Subscriptions,10,87.93,879.3
2025-02-16,Politics & News,Advertising,11,23.9,262.9
2025-02-16,Politics & News,Staking,9,40.82,367.38
2025-02-16,Politics & News,Licensing,6,68.81,412.86
2025-02-16,Politics & News,Subscriptions,10,25.09,250.9
2025-02-17,Publishing,Advertising,10,97.79,977.9
2025-02-17,Publishing,Staking,9,57.37,516.33
2025-02-17,Publishing,Licensing,6,38.58,231.48
2025-02-17,Publishing,Subscriptions,9,71.58,644.22
2025-02-17,Media & Entertainment,Advertising,7,109.35,765.45
2025-02-17,Media & Entertainment,Staking,11,111.54,1226.94
2025-02-17,Media & Entertainment,Licensing,9,36.55,328.95
2025-02-17,Media & Entertainment,Subscriptions,9,85.55,769.95
2025-02-17,Knowledge & Utilities,Advertising,11,68.56,754.16
2025-02-17,Knowledge & Utilities,Staking,10,24.78,247.8
2025-02-17,Knowledge & Utilities,Licensing,7,96.59,676.13
2025-02-17,Knowledge & Utilities,Subscriptions,11,62.56,688.16
2025-02-17,Gaming,Advertising,9,62.07,558.63
2025-02-17,Gaming,Staking,9,87.38,786.42
2025-02-17,Gaming,Licensing,9,42.74,384.66
2025-02-17,Gaming,Subscriptions,10,28.96,289.6
2025-02-17,Education,Advertising,10,35.41,354.1
2025-02-17,Education,Staking,7,94.91,664.37
2025-02-17,Education,Licensing,10,78.77,787.7
2025-02-17,Education,Subscriptions,7,97.92,685.44
2025-02-17,Health & Wellness,Advertising,9,72.26,650.34
2025-02-17,Health & Wellness,Staking,7,45.06,315.42
2025-02-17,Health & Wellness,Licensing,8,26.07,208.56
2025-02-17,Health & Wellness,Subscriptions,10,47.85,478.5
2025-02-17,Finance & Business,Advertising,8,79.26,634.08
2025-02-17,Finance & Business,Staking,7,100.6,704.2
2025-02-17,Finance & Business,Licensing,11,97.83,1076.13
2025-02-17,Finance & Business,Subscriptions,9,43.63,392.67
2025-02-17,Lifestyle,Advertising,11,67.16,738.76
2025-02-17,Lifestyle,Staking,10,35.39,353.9
2025-02-17,Lifestyle,Licensing,7,56.2,393.4
2025-02-17,Lifestyle,Subscriptions,11,109.31,1202.41
2025-02-17,Technology,Advertising,9,104.3,938.7
2025-02-17,Technology,Staking,10,111.61,1116.1
2025-02-17,Technology,Licensing,12,108.61,1303.32
2025-02-17,Technology,Subscriptions,11,28.68,315.48
2025-02-17,Politics & News,Advertising,10,35.19,351.9
2025-02-17,Politics & News,Staking,11,35.94,395.34
2025-02-17,Politics & News,Licensing,9,101.51,913.59
2025-02-17,Politics & News,Subscriptions,10,28.23,282.3
2025-02-18,Publishing,Advertising,11,26.92,296.12
2025-02-18,Publishing,Staking,10,116.41,1164.1
2025-02-18,Publishing,Licensing,12,33.25,399.0
2025-02-18,Publishing,Subscriptions,11,52.79,580.69
2025-02-18,Media & Entertainment,Advertising,9,88.64,797.76
2025-02-18,Media & Entertainment,Staking,10,60.4,604.0
2025-02-18,Media & Entertainment,Licensing,10,49.0,490.0
2025-02-18,Media & Entertainment,Subscriptions,7,91.73,642.11
2025-02-18,Knowledge & Utilities,Advertising,10,61.6,616.0
2025-02-18,Knowledge & Utilities,Staking,11,75.92,835.12
2025-02-18,Knowledge & Utilities,Licensing,9,62.77,564.93
2025-02-18,Knowledge & Utilities,Subscriptions,8,90.15,721.2
2025-02-18,Gaming,Advertising,9,96.68,870.12
2025-02-18,Gaming,Staking,6,91.93,551.58
2025-02-18,Gaming,Licensing,11,75.99,835.89
2025-02-18,Gaming,Subscriptions,10,107.34,1073.4
2025-02-18,Education,Advertising,8,66.9,535.2
2025-02-18,Education,Staking,10,99.6,996.0
2025-02-18,Education,Licensing,11,74.9,823.9
2025-02-18,Education,Subscriptions,11,91.83,1010.13
2025-02-18,Health & Wellness,Advertising,8,103.07,824.56
2025-02-18,Health & Wellness,Staking,8,31.27,250.16
2025-02-18,Health & Wellness,Licensing,10,32.75,327.5
2025-02-18,Health & Wellness,Subscriptions,12,103.65,1243.8
2025-02-18,Finance & Business,Advertising,11,39.4,433.4
2025-02-18,Finance & Business,Staking,10,45.36,453.6
2025-02-18,Finance & Business,Licensing,8,29.25,234.0
2025-02-18,Finance & Business,Subscriptions,8,75.2,601.6
2025-02-18,Lifestyle,Advertising,8,33.8,270.4
2025-02-18,Lifestyle,Staking,9,70.02,630.18
2025-02-18,Lifestyle,Licensing,7,27.01,189.07
2025-02-18,Lifestyle,Subscriptions,7,80.37,562.59
2025-02-18,Technology,Advertising,8,94.7,757.6
2025-02-18,Technology,Staking,8,90.59,724.72
2025-02-18,Technology,Licensing,8,42.89,343.12
2025-02-18,Technology,Subscriptions,10,65.3,653.0
2025-02-18,Politics & News,Advertising,11,100.58,1106.38
2025-02-18,Politics & News,Staking,11,55.54,610.94
2025-02-18,Politics & News,Licensing,10,73.02,730.2
2025-02-18,Politics & News,Subscriptions,7,66.47,465.29
2025-02-19,Publishing,Advertising,11,86.73,954.03
2025-02-19,Publishing,Staking,8,71.9,575.2
2025-02-19,Publishing,Licensing,7,84.49,591.43
2025-02-19,Publishing,Subscriptions,12,40.83,489.96
2025-02-19,Media & Entertainment,Advertising,11,72.49,797.39
2025-02-19,Media & Entertainment,Staking,7,107.71,753.97
2025-02-19,Media & Entertainment,Licensing,8,59.49,475.92
2025-02-19,Media & Entertainment,Subscriptions,7,59.92,419.44
2025-02-19,Knowledge & Utilities,Advertising,9,92.23,830.07
2025-02-19,Knowledge & Utilities,Staking,12,110.86,1330.32
2025-02-19,Knowledge & Utilities,Licensing,8,94.31,754.48
2025-02-19,Knowledge & Utilities,Subscriptions,8,50.07,400.56
2025-02-19,Gaming,Advertising,10,51.29,512.9
2025-02-19,Gaming,Staking,8,75.29,602.32
2025-02-19,Gaming,Licensing,8,103.42,827.36
2025-02-19,Gaming,Subscriptions,11,108.71,1195.81
2025-02-19,Education,Advertising,10,43.67,436.7
2025-02-19,Education,Staking,8,82.48,659.84
2025-02-19,Education,Licensing,10,104.93,1049.3
2025-02-19,Education,Subscriptions,6,96.01,576.06
2025-02-19,Health & Wellness,Advertising,11,87.78,965.58
2025-02-19,Health & Wellness,Staking,11,82.98,912.78
2025-02-19,Health & Wellness,Licensing,11,86.2,948.2
2025-02-19,Health & Wellness,Subscriptions,9,104.25,938.25
2025-02-19,Finance & Business,Advertising,7,60.01,420.07
2025-02-19,Finance & Business,Staking,10,107.01,1070.1
2025-02-19,Finance & Business,Licensing,8,25.22,201.76
2025-02-19,Finance & Business,Subscriptions,9,80.37,723.33
2025-02-19,Lifestyle,Advertising,11,107.58,1183.38
2025-02-19,Lifestyle,Staking,9,59.14,532.26
2025-02-19,Lifestyle,Licensing,7,90.94,636.58
2025-02-19,Lifestyle,Subscriptions,9,83.0,747.0
2025-02-19,Technology,Advertising,8,113.36,906.88
2025-02-19,Technology,Staking,8,31.52,252.16
2025-02-19,Technology,Licensing,12,100.61,1207.32
2025-02-19,Technology,Subscriptions,11,29.8,327.8
2025-02-19,Politics & News,Advertising,7,38.04,266.28
2025-02-19,Politics & News,Staking,7,68.55,479.85
2025-02-19,Politics & News,Licensing,7,79.38,555.66
2025-02-19,Politics & News,Subscriptions,10,64.75,647.5
2025-02-20,Publishing,Advertising,8,57.29,458.32
2025-02-20,Publishing,Staking,7,52.13,364.91
2025-02-20,Publishing,Licensing,11,96.7,1063.7
2025-02-20,Publishing,Subscriptions,8,77.49,619.92
2025-02-20,Media & Entertainment,Advertising,7,62.73,439.11
2025-02-20,Media & Entertainment,Staking,10,80.3,803.0
2025-02-20,Media & Entertainment,Licensing,7,65.99,461.93
2025-02-20,Media & Entertainment,Subscriptions,11,28.66,315.26
2025-02-20,Knowledge & Utilities,Advertising,8,58.8,470.4
2025-02-20,Knowledge & Utilities,Staking,7,60.58,424.06
2025-02-20,Knowledge & Utilities,Licensing,7,69.88,489.16
2025-02-20,Knowledge & Utilities,Subscriptions,7,89.67,627.69
2025-02-20,Gaming,Advertising,9,96.1,864.9
2025-02-20,Gaming,Staking,8,82.83,662.64
2025-02-20,Gaming,Licensing,9,57.3,515.7
2025-02-20,Gaming,Subscriptions,9,115.79,1042.11
2025-02-20,Education,Advertising,8,50.66,405.28
2025-02-20,Education,Staking,10,86.76,867.6
2025-02-20,Education,Licensing,8,101.85,814.8
2025-02-20,Education,Subscriptions,9,62.47,562.23
2025-02-20,Health & Wellness,Advertising,10,83.85,838.5
2025-02-20,Health & Wellness,Staking,12,110.44,1325.28
2025-02-20,Health & Wellness,Licensing,9,51.29,461.61
2025-02-20,Health & Wellness,Subscriptions,11,95.15,1046.65
2025-02-20,Finance & Business,Advertising,11,68.23,750.53
2025-02-20,Finance & Business,Staking,11,68.43,752.73
2025-02-20,Finance & Business,Licensing,12,99.6,1195.2
2025-02-20,Finance & Business,Subscriptions,8,47.47,379.76
2025-02-20,Lifestyle,Advertising,7,38.35,268.45
2025-02-20,Lifestyle,Staking,11,30.11,331.21
2025-02-20,Lifestyle,Licensing,9,103.3,929.7
2025-02-20,Lifestyle,Subscriptions,9,71.06,639.54
2025-02-20,Technology,Advertising,12,68.33,819.96
2025-02-20,Technology,Staking,8,78.06,624.48
2025-02-20,Technology,Licensing,7,32.23,225.61
2025-02-20,Technology,Subscriptions,11,75.62,831.82
2025-02-20,Politics & News,Advertising,7,86.98,608.86
2025-02-20,Politics & News,Staking,12,82.63,991.56
2025-02-20,Politics & News,Licensing,11,71.02,781.22
2025-02-20,Politics & News,Subscriptions,7,53.55,374.85
2025-02-21,Publishing,Advertising,9,49.19,442.71
2025-02-21,Publishing,Staking,9,81.93,737.37
2025-02-21,Publishing,Licensing,12,98.88,1186.56
2025-02-21,Publishing,Subscriptions,11,103.95,1143.45
2025-02-21,Media & Entertainment,Advertising,11,74.7,821.7
2025-02-21,Media & Entertainment,Staking,8,83.01,664.08
2025-02-21,Media & Entertainment,Licensing,10,34.56,345.6
2025-02-21,Media & Entertainment,Subscriptions,11,24.75,272.25
2025-02-21,Knowledge & Utilities,Advertising,8,111.19,889.52
2025-02-21,Knowledge & Utilities,Staking,7,91.5,640.5
2025-02-21,Knowledge & Utilities,Licensing,8,78.18,625.44
2025-02-21,Knowledge & Utilities,Subscriptions,8,84.74,677.92
2025-02-21,Gaming,Advertising,10,113.74,1137.4
2025-02-21,Gaming,Staking,7,98.63,690.41
2025-02-21,Gaming,Licensing,12,58.8,705.6
2025-02-21,Gaming,Subscriptions,9,73.28,659.52
2025-02-21,Education,Advertising,8,107.06,856.48
2025-02-21,Education,Staking,10,95.41,954.1
2025-02-21,Education,Licensing,11,50.54,555.94
2025-02-21,Education,Subscriptions,9,71.17,640.53
2025-02-21,Health & Wellness,Advertising,10,33.17,331.7
2025-02-21,Health & Wellness,Staking,12,27.34,328.08
2025-02-21,Health & Wellness,Licensing,11,72.21,794.31
2025-02-21,Health & Wellness,Subscriptions,10,87.37,873.7
2025-02-21,Finance & Business,Advertising,7,82.74,579.18
2025-02-21,Finance & Business,Staking,9,43.41,390.69
2025-02-21,Finance & Business,Licensing,12,45.22,542.64
2025-02-21,Finance & Business,Subscriptions,11,108.21,1190.31
2025-02-21,Lifestyle,Advertising,9,51.98,467.82
2025-02-21,Lifestyle,Staking,7,81.8,572.6
2025-02-21,Lifestyle,Licensing,9,94.6,851.4
2025-02-21,Lifestyle,Subscriptions,11,29.6,325.6
2025-02-21,Technology,Advertising,12,28.81,345.72
2025-02-21,Technology,Staking,9,53.18,478.62
2025-02-21,Technology,Licensing,12,75.38,904.56
2025-02-21,Technology,Subscriptions,12,115.2,1382.4
2025-02-21,Politics & News,Advertising,9,69.9,629.1
2025-02-21,Politics & News,Staking,10,45.05,450.5
2025-02-21,Politics & News,Licensing,9,94.57,851.13
2025-02-21,Politics & News,Subscriptions,9,80.23,722.07
2025-02-22,Publishing,Advertising,10,34.63,346.3
2025-02-22,Publishing,Staking,9,72.63,653.67
2025-02-22,Publishing,Licensing,8,34.12,272.96
2025-02-22,Publishing,Subscriptions,12,68.13,817.56
2025-02-22,Media & Entertainment,Advertising,12,91.41,1096.92
2025-02-22,Media & Entertainment,Staking,11,64.2,706.2
2025-02-22,Media & Entertainment,Licensing,10,37.64,376.4
2025-02-22,Media & Entertainment,Subscriptions,8,113.25,906.0
2025-02-22,Knowledge & Utilities,Advertising,12,115.9,1390.8
2025-02-22,Knowledge & Utilities,Staking,7,78.5,549.5
2025-02-22,Knowledge & Utilities,Licensing,9,48.73,438.57
2025-02-22,Knowledge & Utilities,Subscriptions,7,79.47,556.29
2025-02-22,Gaming,Advertising,9,96.98,872.82
2025-02-22,Gaming,Staking,9,39.37,354.33
2025-02-22,Gaming,Licensing,8,69.95,559.6
2025-02-22,Gaming,Subscriptions,9,96.41,867.69
2025-02-22,Education,Advertising,9,59.32,533.88
2025-02-22,Education,Staking,10,47.33,473.3
2025-02-22,Education,Licensing,8,117.1,936.8
2025-02-22,Education,Subscriptions,13,30.81,400.53
2025-02-22,Health & Wellness,Advertising,8,103.26,826.08
2025-02-22,Health & Wellness,Staking,9,63.8,574.2
2025-02-22,Health & Wellness,Licensing,7,27.37,191.59
2025-02-22,Health & Wellness,Subscriptions,12,104.55,1254.6
2025-02-22,Finance & Business,Advertising,12,34.61,415.32
2025-02-22,Finance & Business,Staking,9,58.18,523.62
2025-02-22,Finance & Business,Licensing,8,83.4,667.2
2025-02-22,Finance & Business,Subscriptions,12,81.31,975.72
2025-02-22,Lifestyle,Advertising,8,53.3,426.4
2025-02-22,Lifestyle,Staking,9,64.37,579.33
2025-02-22,Lifestyle,Licensing,11,89.05,979.55
2025-02-22,Lifestyle,Subscriptions,12,101.8,1221.6
2025-02-22,Technology,Advertising,7,118.9,832.3
2025-02-22,Technology,Staking,8,66.34,530.72
2025-02-22,Technology,Licensing,9,111.36,1002.24
2025-02-22,Technology,Subscriptions,8,27.0,216.0
2025-02-22,Politics & News,Advertising,10,67.94,679.4
2025-02-22,Politics & News,Staking,7,90.04,630.28
2025-02-22,Politics & News,Licensing,10,78.1,781.0
2025-02-22,Politics & News,Subscriptions,9,106.96,962.64
2025-02-23,Publishing,Advertising,7,44.78,313.46
2025-02-23,Publishing,Staking,9,91.75,825.75
2025-02-23,Publishing,Licensing,13,45.34,589.42
2025-02-23,Publishing,Subscriptions,9,54.63,491.67
2025-02-23,Media & Entertainment,Advertising,10,73.77,737.7
2025-02-23,Media & Entertainment,Staking,9,29.89,269.01
2025-02-23,Media & Entertainment,Licensing,12,63.95,767.4
2025-02-23,Media & Entertainment,Subscriptions,7,35.5,248.5
2025-02-23,Knowledge & Utilities,Advertising,10,46.36,463.6
2025-02-23,Knowledge & Utilities,Staking,9,105.52,949.68
2025-02-23,Knowledge & Utilities,Licensing,8,93.17,745.36
2025-02-23,Knowledge & Utilities,Subscriptions,11,72.07,792.77
2025-02-23,Gaming,Advertising,10,36.33,363.3
2025-02-23,Gaming,Staking,8,96.91,775.28
2025-02-23,Gaming,Licensing,9,33.83,304.47
2025-02-23,Gaming,Subscriptions,10,53.71,537.1
2025-02-23,Education,Advertising,10,97.02,970.2
2025-02-23,Education,Staking,11,35.62,391.82
2025-02-23,Education,Licensing,8,98.17,785.36
2025-02-23,Education,Subscriptions,10,91.31,913.1
2025-02-23,Health & Wellness,Advertising,9,32.27,290.43
2025-02-23,Health & Wellness,Staking,9,105.34,948.06
2025-02-23,Health & Wellness,Licensing,7,29.31,205.17
2025-02-23,Health & Wellness,Subscriptions,10,34.38,343.8
2025-02-23,Finance & Business,Advertising,9,31.29,281.61
2025-02-23,Finance & Business,Staking,12,93.89,1126.68
2025-02-23,Finance & Business,Licensing,8,102.69,821.52
2025-02-23,Finance & Business,Subscriptions,9,101.27,911.43
2025-02-23,Lifestyle,Advertising,12,36.75,441.0
2025-02-23,Lifestyle,Staking,10,112.56,1125.6
2025-02-23,Lifestyle,Licensing,10,102.43,1024.3
2025-02-23,Lifestyle,Subscriptions,7,94.59,662.13
2025-02-23,Technology,Advertising,11,71.3,784.3
2025-02-23,Technology,Staking,13,58.25,757.25
2025-02-23,Technology,Licensing,10,61.85,618.5
2025-02-23,Technology,Subscriptions,8,95.04,760.32
2025-02-23,Politics & News,Advertising,9,88.38,795.42
2025-02-23,Politics & News,Staking,9,45.69,411.21
2025-02-23,Politics & News,Licensing,7,39.27,274.89
2025-02-23,Politics & News,Subscriptions,10,86.73,867.3
2025-02-24,Publishing,Advertising,11,109.01,1199.11
2025-02-24,Publishing,Staking,13,121.37,1577.81
2025-02-24,Publishing,Licensing,12,42.07,504.84
2025-02-24,Publishing,Subscriptions,9,86.46,778.14
2025-02-24,Media & Entertainment,Advertising,12,102.12,1225.44
2025-02-24,Media & Entertainment,Staking,9,116.49,1048.41
2025-02-24,Media & Entertainment,Licensing,8,61.89,495.12
2025-02-24,Media & Entertainment,Subscriptions,8,67.11,536.88
2025-02-24,Knowledge & Utilities,Advertising,9,34.57,311.13
2025-02-24,Knowledge & Utilities,Staking,8,26.62,212.96
2025-02-24,Knowledge & Utilities,Licensing,11,88.35,971.85
2025-02-24,Knowledge & Utilities,Subscriptions,7,117.76,824.32
2025-02-24,Gaming,Advertising,11,46.77,514.47
2025-02-24,Gaming,Staking,8,40.01,320.08
2025-02-24,Gaming,Licensing,12,102.98,1235.76
2025-02-24,Gaming,Subscriptions,13,103.56,1346.28
2025-02-24,Education,Advertising,10,100.52,1005.2
2025-02-24,Education,Staking,11,58.85,647.35
2025-02-24,Education,Licensing,12,33.83,405.96
2025-02-24,Education,Subscriptions,8,108.64,869.12
2025-02-24,Health & Wellness,Advertising,12,42.75,513.0
2025-02-24,Health & Wellness,Staking,11,51.81,569.91
2025-02-24,Health & Wellness,Licensing,7,43.81,306.67
2025-02-24,Health & Wellness,Subscriptions,7,67.79,474.53
2025-02-24,Finance & Business,Advertising,9,86.8,781.2
2025-02-24,Finance & Business,Staking,12,38.17,458.04
2025-02-24,Finance & Business,Licensing,8,50.92,407.36
2025-02-24,Finance & Business,Subscriptions,11,88.61,974.71
2025-02-24,Lifestyle,Advertising,13,59.54,774.02
2025-02-24,Lifestyle,Staking,8,53.03,424.24
2025-02-24,Lifestyle,Licensing,8,91.44,731.52
2025-02-24,Lifestyle,Subscriptions,12,24.31,291.72
2025-02-24,Technology,Advertising,11,36.47,401.17
2025-02-24,Technology,Staking,7,52.19,365.33
2025-02-24,Technology,Licensing,12,42.1,505.2
2025-02-24,Technology,Subscriptions,10,93.8,938.0
2025-02-24,Politics & News,Advertising,11,31.73,349.03
2025-02-24,Politics & News,Staking,10,78.75,787.5
2025-02-24,Politics & News,Licensing,10,103.79,1037.9
2025-02-24,Politics & News,Subscriptions,8,95.8,766.4
2025-02-25,Publishing,Advertising,9,111.17,1000.53
2025-02-25,Publishing,Staking,12,64.48,773.76
2025-02-25,Publishing,Licensing,12,50.04,600.48
2025-02-25,Publishing,Subscriptions,11,99.32,1092.52
2025-02-25,Media & Entertainment,Advertising,9,53.8,484.2
2025-02-25,Media & Entertainment,Staking,10,94.42,944.2
2025-02-25,Media & Entertainment,Licensing,10,69.42,694.2
2025-02-25,Media & Entertainment,Subscriptions,12,79.42,953.04
2025-02-25,Knowledge & Utilities,Advertising,9,51.06,459.54
2025-02-25,Knowledge & Utilities,Staking,13,29.88,388.44
2025-02-25,Knowledge & Utilities,Licensing,11,51.84,570.24
