Asset_ID;Category;Monetization;Start_Date;Rev_2025-01-12;Rev_2025-01-13;Rev_2025-01-14;Rev_2025-01-15;Rev_2025-01-16;Rev_2025-01-17;Rev_2025-01-18;Rev_2025-01-19;Rev_2025-01-20;Rev_2025-01-21;Rev_2025-01-22;Rev_2025-01-23;Rev_2025-01-24;Rev_2025-01-25;Rev_2025-01-26;Rev_2025-01-27;Rev_2025-01-28;Rev_2025-01-29;Rev_2025-01-30;Rev_2025-01-31;Rev_2025-02-01;Rev_2025-02-02;Rev_2025-02-03;Rev_2025-02-04;Rev_2025-02-05;Rev_2025-02-06;Rev_2025-02-07;Rev_2025-02-08;Rev_2025-02-09;Rev_2025-02-10;Rev_2025-02-11;Rev_2025-02-12;Rev_2025-02-13;Rev_2025-02-14;Rev_2025-02-15;Rev_2025-02-16;Rev_2025-02-17;Rev_2025-02-18;Rev_2025-02-19;Rev_2025-02-20;Rev_2025-02-21;Rev_2025-02-22;Rev_2025-02-23;Rev_2025-02-24;Rev_2025-02-25;Rev_2025-02-26;Rev_2025-02-27;Rev_2025-02-28;Rev_2025-03-01;Rev_2025-03-02;Rev_2025-03-03;Rev_2025-03-04;Rev_2025-03-05;Rev_2025-03-06;Rev_2025-03-07;Rev_2025-03-08;Rev_2025-03-09;Rev_2025-03-10;Rev_2025-03-11;Rev_2025-03-12;Rev_2025-03-13;Rev_2025-03-14;Rev_2025-03-15;Rev_2025-03-16;Rev_2025-03-17;Rev_2025-03-18;Rev_2025-03-19;Rev_2025-03-20;Rev_2025-03-21;Rev_2025-03-22;Rev_2025-03-23;Rev_2025-03-24;Rev_2025-03-25;Rev_2025-03-26;Rev_2025-03-27;Rev_2025-03-28;Rev_2025-03-29;Rev_2025-03-30;Rev_2025-03-31;Rev_2025-04-01;Rev_2025-04-02;Rev_2025-04-03;Rev_2025-04-04;Rev_2025-04-05;Rev_2025-04-06;Rev_2025-04-07;Rev_2025-04-08;Rev_2025-04-09;Rev_2025-04-10;Rev_2025-04-11
IP-0197;Lifestyle;Advertising;18.02.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14;1,14
IP-0198;Education;Staking;18.02.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95;3,95
IP-0198;Education;Licensing;18.02.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19
IP-0199;Lifestyle;Licensing;18.02.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41
IP-0200;Education;Licensing;18.02.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45;4,45
IP-0201;Education;Staking;18.02.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58;3,58
IP-0201;Education;Subscriptions;18.02.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99;3,99
IP-0202;Knowledge & Utilities;Licensing;18.02.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75;2,75
IP-0203;Politics & News;Advertising;19.02.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64
IP-0203;Politics & News;Subscriptions;19.02.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69
IP-0204;Lifestyle;Subscriptions;19.02.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,12;3,12;3,12;3,12;3,12;3,12;3,12;3,12;3,12;3,12;3,12;3,12;3,12;3,12;3,12;3,12;3,12;3,12;3,12;3,12;3,12;3,12;3,12;3,12;3,12;3,12;3,12;3,12;3,12;3,12;3,12;3,12;3,12;3,12;3,12;3,12;3,12;3,12;3,12;3,12;3,12;3,12;3,12;3,12;3,12;3,12;3,12;3,12;3,12;3,12;3,12;3,12
IP-0204;Lifestyle;Advertising;19.02.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,51;1,51;1,51;1,51;1,51;1,51;1,51;1,51;1,51;1,51;1,51;1,51;1,51;1,51;1,51;1,51;1,51;1,51;1,51;1,51;1,51;1,51;1,51;1,51;1,51;1,51;1,51;1,51;1,51;1,51;1,51;1,51;1,51;1,51;1,51;1,51;1,51;1,51;1,51;1,51;1,51;1,51;1,51;1,51;1,51;1,51;1,51;1,51;1,51;1,51;1,51;1,51
IP-0205;Politics & News;Advertising;19.02.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41;4,41
IP-0206;Lifestyle;Subscriptions;19.02.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,09;3,09;3,09;3,09;3,09;3,09;3,09;3,09;3,09;3,09;3,09;3,09;3,09;3,09;3,09;3,09;3,09;3,09;3,09;3,09;3,09;3,09;3,09;3,09;3,09;3,09;3,09;3,09;3,09;3,09;3,09;3,09;3,09;3,09;3,09;3,09;3,09;3,09;3,09;3,09;3,09;3,09;3,09;3,09;3,09;3,09;3,09;3,09;3,09;3,09;3,09;3,09
IP-0207;Lifestyle;Advertising;19.02.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,29;3,29;3,29;3,29;3,29;3,29;3,29;3,29;3,29;3,29;3,29;3,29;3,29;3,29;3,29;3,29;3,29;3,29;3,29;3,29;3,29;3,29;3,29;3,29;3,29;3,29;3,29;3,29;3,29;3,29;3,29;3,29;3,29;3,29;3,29;3,29;3,29;3,29;3,29;3,29;3,29;3,29;3,29;3,29;3,29;3,29;3,29;3,29;3,29;3,29;3,29;3,29
IP-0208;Knowledge & Utilities;Subscriptions;19.02.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,92
IP-0209;Finance & Business;Subscriptions;19.02.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,71;4,71;4,71;4,71;4,71;4,71;4,71;4,71;4,71;4,71;4,71;4,71;4,71;4,71;4,71;4,71;4,71;4,71;4,71;4,71;4,71;4,71;4,71;4,71;4,71;4,71;4,71;4,71;4,71;4,71;4,71;4,71;4,71;4,71;4,71;4,71;4,71;4,71;4,71;4,71;4,71;4,71;4,71;4,71;4,71;4,71;4,71;4,71;4,71;4,71;4,71;4,71
IP-0210;Gaming;Staking;19.02.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,83;2,83;2,83;2,83;2,83;2,83;2,83;2,83;2,83;2,83;2,83;2,83;2,83;2,83;2,83;2,83;2,83;2,83;2,83;2,83;2,83;2,83;2,83;2,83;2,83;2,83;2,83;2,83;2,83;2,83;2,83;2,83;2,83;2,83;2,83;2,83;2,83;2,83;2,83;2,83;2,83;2,83;2,83;2,83;2,83;2,83;2,83;2,83;2,83;2,83;2,83;2,83
IP-0211;Lifestyle;Licensing;19.02.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98
IP-0212;Health & Wellness;Licensing;20.02.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,26;4,26;4,26;4,26;4,26;4,26;4,26;4,26;4,26;4,26;4,26;4,26;4,26;4,26;4,26;4,26;4,26;4,26;4,26;4,26;4,26;4,26;4,26;4,26;4,26;4,26;4,26;4,26;4,26;4,26;4,26;4,26;4,26;4,26;4,26;4,26;4,26;4,26;4,26;4,26;4,26;4,26;4,26;4,26;4,26;4,26;4,26;4,26;4,26;4,26;4,26
IP-0212;Health & Wellness;Subscriptions;20.02.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,54;4,54;4,54;4,54;4,54;4,54;4,54;4,54;4,54;4,54;4,54;4,54;4,54;4,54;4,54;4,54;4,54;4,54;4,54;4,54;4,54;4,54;4,54;4,54;4,54;4,54;4,54;4,54;4,54;4,54;4,54;4,54;4,54;4,54;4,54;4,54;4,54;4,54;4,54;4,54;4,54;4,54;4,54;4,54;4,54;4,54;4,54;4,54;4,54;4,54;4,54
IP-0213;Technology;Licensing;20.02.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56;2,56
IP-0213;Technology;Subscriptions;20.02.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,7;3,7;3,7;3,7;3,7;3,7;3,7;3,7;3,7;3,7;3,7;3,7;3,7;3,7;3,7;3,7;3,7;3,7;3,7;3,7;3,7;3,7;3,7;3,7;3,7;3,7;3,7;3,7;3,7;3,7;3,7;3,7;3,7;3,7;3,7;3,7;3,7;3,7;3,7;3,7;3,7;3,7;3,7;3,7;3,7;3,7;3,7;3,7;3,7;3,7;3,7
IP-0214;Lifestyle;Advertising;20.02.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,93;3,93;3,93;3,93;3,93;3,93;3,93;3,93;3,93;3,93;3,93;3,93;3,93;3,93;3,93;3,93;3,93;3,93;3,93;3,93;3,93;3,93;3,93;3,93;3,93;3,93;3,93;3,93;3,93;3,93;3,93;3,93;3,93;3,93;3,93;3,93;3,93;3,93;3,93;3,93;3,93;3,93;3,93;3,93;3,93;3,93;3,93;3,93;3,93;3,93;3,93
IP-0215;Publishing;Subscriptions;20.02.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,08;1,08;1,08;1,08;1,08;1,08;1,08;1,08;1,08;1,08;1,08;1,08;1,08;1,08;1,08;1,08;1,08;1,08;1,08;1,08;1,08;1,08;1,08;1,08;1,08;1,08;1,08;1,08;1,08;1,08;1,08;1,08;1,08;1,08;1,08;1,08;1,08;1,08;1,08;1,08;1,08;1,08;1,08;1,08;1,08;1,08;1,08;1,08;1,08;1,08;1,08
IP-0215;Publishing;Staking;20.02.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,35;3,35;3,35;3,35;3,35;3,35;3,35;3,35;3,35;3,35;3,35;3,35;3,35;3,35;3,35;3,35;3,35;3,35;3,35;3,35;3,35;3,35;3,35;3,35;3,35;3,35;3,35;3,35;3,35;3,35;3,35;3,35;3,35;3,35;3,35;3,35;3,35;3,35;3,35;3,35;3,35;3,35;3,35;3,35;3,35;3,35;3,35;3,35;3,35;3,35;3,35
IP-0216;Media & Entertainment;Licensing;20.02.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03;3,03
IP-0216;Media & Entertainment;Advertising;20.02.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73
IP-0217;Media & Entertainment;Subscriptions;20.02.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,61;2,61;2,61;2,61;2,61;2,61;2,61;2,61;2,61;2,61;2,61;2,61;2,61;2,61;2,61;2,61;2,61;2,61;2,61;2,61;2,61;2,61;2,61;2,61;2,61;2,61;2,61;2,61;2,61;2,61;2,61;2,61;2,61;2,61;2,61;2,61;2,61;2,61;2,61;2,61;2,61;2,61;2,61;2,61;2,61;2,61;2,61;2,61;2,61;2,61;2,61
IP-0218;Technology;Subscriptions;20.02.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,26;2,26;2,26;2,26;2,26;2,26;2,26;2,26;2,26;2,26;2,26;2,26;2,26;2,26;2,26;2,26;2,26;2,26;2,26;2,26;2,26;2,26;2,26;2,26;2,26;2,26;2,26;2,26;2,26;2,26;2,26;2,26;2,26;2,26;2,26;2,26;2,26;2,26;2,26;2,26;2,26;2,26;2,26;2,26;2,26;2,26;2,26;2,26;2,26;2,26;2,26
IP-0219;Publishing;Advertising;20.02.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,09;4,09;4,09;4,09;4,09;4,09;4,09;4,09;4,09;4,09;4,09;4,09;4,09;4,09;4,09;4,09;4,09;4,09;4,09;4,09;4,09;4,09;4,09;4,09;4,09;4,09;4,09;4,09;4,09;4,09;4,09;4,09;4,09;4,09;4,09;4,09;4,09;4,09;4,09;4,09;4,09;4,09;4,09;4,09;4,09;4,09;4,09;4,09;4,09;4,09;4,09
IP-0219;Publishing;Licensing;20.02.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,62;2,62;2,62;2,62;2,62;2,62;2,62;2,62;2,62;2,62;2,62;2,62;2,62;2,62;2,62;2,62;2,62;2,62;2,62;2,62;2,62;2,62;2,62;2,62;2,62;2,62;2,62;2,62;2,62;2,62;2,62;2,62;2,62;2,62;2,62;2,62;2,62;2,62;2,62;2,62;2,62;2,62;2,62;2,62;2,62;2,62;2,62;2,62;2,62;2,62;2,62
IP-0220;Technology;Advertising;20.02.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,18;1,18;1,18;1,18;1,18;1,18;1,18;1,18;1,18;1,18;1,18;1,18;1,18;1,18;1,18;1,18;1,18;1,18;1,18;1,18;1,18;1,18;1,18;1,18;1,18;1,18;1,18;1,18;1,18;1,18;1,18;1,18;1,18;1,18;1,18;1,18;1,18;1,18;1,18;1,18;1,18;1,18;1,18;1,18;1,18;1,18;1,18;1,18;1,18;1,18;1,18
IP-0221;Health & Wellness;Subscriptions;21.02.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75;3,75
IP-0222;Education;Licensing;21.02.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,09;1,09;1,09;1,09;1,09;1,09;1,09;1,09;1,09;1,09;1,09;1,09;1,09;1,09;1,09;1,09;1,09;1,09;1,09;1,09;1,09;1,09;1,09;1,09;1,09;1,09;1,09;1,09;1,09;1,09;1,09;1,09;1,09;1,09;1,09;1,09;1,09;1,09;1,09;1,09;1,09;1,09;1,09;1,09;1,09;1,09;1,09;1,09;1,09;1,09
IP-0223;Finance & Business;Staking;21.02.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39;1,39
IP-0223;Finance & Business;Licensing;21.02.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,39;4,39;4,39;4,39;4,39;4,39;4,39;4,39;4,39;4,39;4,39;4,39;4,39;4,39;4,39;4,39;4,39;4,39;4,39;4,39;4,39;4,39;4,39;4,39;4,39;4,39;4,39;4,39;4,39;4,39;4,39;4,39;4,39;4,39;4,39;4,39;4,39;4,39;4,39;4,39;4,39;4,39;4,39;4,39;4,39;4,39;4,39;4,39;4,39;4,39
IP-0224;Health & Wellness;Subscriptions;21.02.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,08;2,08;2,08;2,08;2,08;2,08;2,08;2,08;2,08;2,08;2,08;2,08;2,08;2,08;2,08;2,08;2,08;2,08;2,08;2,08;2,08;2,08;2,08;2,08;2,08;2,08;2,08;2,08;2,08;2,08;2,08;2,08;2,08;2,08;2,08;2,08;2,08;2,08;2,08;2,08;2,08;2,08;2,08;2,08;2,08;2,08;2,08;2,08;2,08;2,08
IP-0225;Lifestyle;Advertising;21.02.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,07;4,07;4,07;4,07;4,07;4,07;4,07;4,07;4,07;4,07;4,07;4,07;4,07;4,07;4,07;4,07;4,07;4,07;4,07;4,07;4,07;4,07;4,07;4,07;4,07;4,07;4,07;4,07;4,07;4,07;4,07;4,07;4,07;4,07;4,07;4,07;4,07;4,07;4,07;4,07;4,07;4,07;4,07;4,07;4,07;4,07;4,07;4,07;4,07;4,07
IP-0225;Lifestyle;Licensing;21.02.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,33;2,33;2,33;2,33;2,33;2,33;2,33;2,33;2,33;2,33;2,33;2,33;2,33;2,33;2,33;2,33;2,33;2,33;2,33;2,33;2,33;2,33;2,33;2,33;2,33;2,33;2,33;2,33;2,33;2,33;2,33;2,33;2,33;2,33;2,33;2,33;2,33;2,33;2,33;2,33;2,33;2,33;2,33;2,33;2,33;2,33;2,33;2,33;2,33;2,33
IP-0226;Technology;Staking;21.02.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97;4,97
IP-0227;Politics & News;Advertising;21.02.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,49;4,49;4,49;4,49;4,49;4,49;4,49;4,49;4,49;4,49;4,49;4,49;4,49;4,49;4,49;4,49;4,49;4,49;4,49;4,49;4,49;4,49;4,49;4,49;4,49;4,49;4,49;4,49;4,49;4,49;4,49;4,49;4,49;4,49;4,49;4,49;4,49;4,49;4,49;4,49;4,49;4,49;4,49;4,49;4,49;4,49;4,49;4,49;4,49;4,49
